Security_Code,Security_Id,Security_Name
511585,REGTRUS,REGENCY TRUST
540175,REGENCY,Regency Fincorp 
530807,REGALIAA,REGALIAA REALTY
531033,REGAL,REGAL ENTERTAINMENT CONSULTANTS
530815,REFNOL,REFNOL RESINS CHEMICALS
532884,REFEX,Refex Industries 
532805,REDINGTON,REDINGTON INDIA
523650,REDEXPR,REDEX PROTECH
532955,RECLTD,REC 
538611,RTFL,Real Touch Finance 
513558,REALSTR,REAL STRIPS
530053,REALECO,Real EcoEnergy 
533285,RDBRIL,RDB REALTY INFRASTRUCTURE
533608,RDBRL,RDB RASAYANS
537254,RCIIND,RCI Industries Technologies 
540065,RBLBANK,RBL Bank 
538119,RNBDENIMS,RB Denims 
500330,RAYMOND,RAYMOND
541634,RAWEDGE,Raw Edge Industrial Solutions 
504341,RELTD,Ravindra Energy 
543251,RVHL,Ravinder Heights 
526095,RALEGRA,RAVILEELA GRANITES
533294,RKDL,RAVI KUMAR DISTILLERIES
507300,RAVALSUGAR,RAVALGAON SUGAR FARM
537840,RAUNAQEPC,Raunaq EPC International 
533122,RTNPOWER,RattanIndia Power 
534597,RTNINFRA,RattanIndia Infrastructure 
520111,RATNAMANI,RATNAMANI METALS TUBES
540796,RATNABHUMI,Ratnabhumi Developers 
532918,RATHIBAR,RATHI BARS
531233,RASIELEC,RASI ELECTRODES
524230,RCF,RASHTRIYA CHEMICALS FERTILIZERS
522207,RASANDIK,RASANDIK ENGINEERING INDUSTRIES INDIA
507966,RASRESOR,RAS RESORTS APART HOTELS
501351,RAPIDIN,RAPID INVESTMENTS
500360,RAPICUT,RAPICUT CARBIDES
531583,RAP,RAP MEDIA
541945,RANJEET,Ranjeet Mechatronics 
532661,RML,RANE MADRAS
505800,RANEHOLDIN,RANE HOLDINGS
532988,RANEENGINE,RANE ENGINE VALVE
532987,RBL*,RANE BRAKE LINING
531228,RANDER,RANDER CORPORATION
507490,RANASUG,RANA SUGARS
530925,RAMSONS,RAMSONS PROJECTS
532690,RAMSARUP,RAMSARUP INDUSTRIES
533262,RAMKY,RAMKY INFRASTRUCTURE
532527,RKFORGE,RAMKRISHNA FORGINGS
530951,RAMINFO,RAMINFO 
514223,RAMGOPOLY,RAMGOPAL POLYTEX
532370,RAMCOSYS,RAMCO SYSTEMS
532369,RAMCOIND,RAMCO INDUSTRIES
538540,RLFL,Ramchandra Leasing Finance 
515127,RAMASIGNS,Ramasigns Industries 
523289,RAMAVISION,RAMA VISION
539309,RAMASTEEL,Rama Steel Tubes 
524037,RAMAPHO,RAMA PHOSPHATES
500358,RAMAPETRO,RAMA PETROCHEMICALS
500357,RAMAPPRB,RAMA PAPER MILLS
522281,RAMRAT,RAM RATNA WIRES
500355,RALLIS,RALLIS INDIA
500354,RAJSREESUG,RAJSHREE SUGARS CHEMICALS
517522,RAJGLOWIR,RAJRATAN GLOBAL WIRE
539090,RAJPUTANA,Rajputana Investment and Finance 
522257,RAJOOENG,RAJOO ENGINEERS
541601,RAJNISH,Rajnish Wellness 
513369,RJKMRFR,RAJKUMAR FORGE
539495,RAJKOTINV,Rajkot Investment Trust 
514028,RAJKSYN,RAJKAMAL SYNTHETICS
526823,RAJINFRA,Rajeswari Infrastructure 
531500,RAJESHEXPO,RAJESH EXPORTS
526662,ARENTERP,RAJDARSHAN INDUSTRIES
507962,RAJATH,Rajath Finance 
530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING CO
506975,RAJSPTR,RAJASTHAN PETRO SYNTHETICS
538707,RCCL,Rajasthan Cylinders Containers 
532503,RAJPALAYAM,RAJAPALAYAM MILLS
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL
532826,RAJTV,RAJ TELEVISION NETWORK
530699,RAJRAYON,Raj Rayon Industries 
530111,RAJPACK,RAJ PACKAGING INDUSTRIES
533093,RAJOIL,RAJ OIL MILLS
531694,RAINBOWF,RAINBOW FOUNDATIONS
532441,RAINBOWDQ,RAINBOW DENIM
500339,RAIN,Rain Industries 
542649,RVNL,Rail Vikas Nigam 
540270,RAIDEEPIND,Raideep Industries 
514316,RAGHUSYN,RAGHUVIR SYNTHETICS
538921,RAFL,Raghuvansh Agrofarms 
531552,RAGHUTOB,RAGHUNATH TOBACCO CO
526813,RAGHUNAT,RAGHUNATH INTERNATIONAL
539837,RPEL,Raghav Productivity Enhancers 
531412,RADIXIND,Radix Industries India 
532497,RADICO,RADICO KHAITAN
540125,RADHIKAJWE,Radhika Jeweltech 
539814,RADHEY,Radhey Trade Holding 
531273,RADHEDE,RADHE DEVELOPERS INDIA
539673,RCL,Radhagobind Commercial 
532692,RMCL,RADHA MADHAV CORPORATION
590070,RADAAN,RADAAN MEDIAWORKS I
520073,RACLGEAR,RACL Geartech 
524502,RAAJMEDI,RAAJ MEDISAFE INDIA
532735,RSYSTEMINT,R Systems International 
536456,RJBIOTECH,R J BioTech 
539515,QUINT,Quint Digital Media 
539678,QUICKHEAL,Quick Heal Technologies 
535719,QUEST,Quest Softech India 
539978,QUESS,Quess Corp 
538452,QUASAR,Quasar India 
590110,QNIFTY,QUANTUM MUTUAL FUND QUANTUM INDEX FUND ETF
530281,QUANTDIA,QUANTUM DIGITAL VISION INDIA
538596,QUANTBUILD,Quantum BuildTech 
511116,QUADRANT,Quadrant Televentures 
538646,QGO,QGO Finance 
534109,PYXISFIN,Pyxis Finvest 
536659,PVVINFRA,PVV Infra 
532689,PVR,PVR
538647,PURSHOTTAM,Purshottam Investofin 
540159,PURPLE,Purple Entertainment 
538993,PUROHITCON,Purohit Construction 
523315,PURITY,PURITY FLEX PACK
532891,PURVA,Puravankara 
533295,PSB,PUNJAB SIND BANK
532461,PNB,PUNJAB NATIONAL BANK
500346,PUNJCOMMU,PUNJAB COMMUNICATIONS
506618,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION
506852,PACL,PUNJAB ALKALIES CHEMICALS
532693,PUNJLLOYD,PUNJ LLOYD
512099,PUNITCO,PUNIT COMMERCIALS
512461,PUNCTRD,PUNCTUAL TRADING
512591,PULSRIN,PULSAR INTERNATIONAL
539785,PDMJEPAPER,Pudumjee Paper Products 
509220,PTL,PTL ENTERPRISES
539006,PTCIL,PTC Industries 
533344,PFS,PTC INDIA FINANCIAL SERVICES
532524,PTC,PTC INDIA
540544,PSPPROJECT,PSP Projects 
534675,PROZONINTU,Prozone Intu Properties 
540703,PROVESTSER,Provestment Services 
526494,PROMACT,Promact Impex 
531265,PROGREXV,Progrex Ventures 
500459,PGHH,PROCTER GAMBLE HYGIENE HEALTH CARE
500126,PGHL,Procter Gamble Health 
511557,PROFINC,PRO FIN CAPITAL SERVICES
524580,PRIYALT,PRIYA
530117,PRIVISCL,Privi Speciality Chemicals 
532387,PNC,PRITISH NANDY COMMUNICATIONS
539359,PRITIKAUTO,Pritika Auto Industries 
531688,PRITHVIEXCH,Prithvi Exchange India 
501314,PRISMX,Prismx Global Ventures 
512217,PRISMMEDI,PRISM MEDICO AND PHARMACY
500338,PRSMJOHNSN,Prism Johnson 
531735,PRISMFN,PRISM FINANCE
542907,PRINCEPIPE,Prince Pipes and Fittings 
521149,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA
500337,PRIMESECU,PRIME SECURITIES
530695,PRIMEPRO,PRIME PROPERTY DEVELOPMENT CORPORATION
519299,PRIMIND,PRIME INDUSTRIES
540404,PRIMEFRESH,Prime Fresh 
532748,PFOCUS,PRIME FOCUS
530589,PRIMAPLA,PRIMA PLASTICS
531246,PRIMAIN,PRIMA INDUSTRIES
519262,PRIMAGR,PRIMA AGRO
540293,PRICOLLTD,Pricol 
533274,PRESTIGE,PRESTIGE ESTATES PROJECTS
509077,PRESSMN,Pressman Advertising 
531802,PRERINFRA,PRERNA INFRABUILD
509835,PREMSYN,PREMIER SYNTHETICS
514354,PREMIERPOL,PREMIER POLYFILM
513291,PREMPIPES,PREMIER PIPES
526247,PREMEXPLQ,PREMIER EXPLOSIVES
500540,PREMIER,PREMIER
530331,PREMCO,PREMCO GLOBAL
530669,PRESOFI,PREM SOMANI FINANCIAL SERVICES
523539,PRECWIRE,PRECISION WIRES INDIA
517258,PRECISIO,PRECISION ELECTRONICS
523874,PRECISION,PRECISION CONTAINEURS
539636,PRECAM,Precision Camshafts 
506107,PRECTRA,PRECIOUS TRADING INVESTMENTS
540901,PRAXIS,Praxis Home Retail 
531637,PRAVEG,Praveg Communications India 
531257,PRATIKSH,PRATIKSHA CHEMICALS
526490,PRATIK,PRATIK PANELS
540724,DIAMONDYD,Prataap Snacks 
519014,PRSNTIN,PRASHANT INDIA
531172,PRANAVSP,PRANAVADITYA SPINNING MILLS
531437,PWASML,Prakash Woollen Synthetic Mills 
533239,PRAKASHSTL,PRAKASH STEELAGE
542684,PPL,Prakash Pipes 
506022,PRAKASH,PRAKASH INDUSTRIES
531746,PRAENG,PRAJAY ENGINEERS SYNDICATE
522205,PRAJIND,PRAJ INDUSTRIES
500192,PRAGBOS,PRAG BOSIMI SYNTHETICS
533178,PRADIP,Pradip Overseas 
530095,PRADHIN,Pradhin 
513532,PRADPME,PRADEEP METALS
540027,PTIL,Prabhat Technologies India 
539351,PRABHAT,Prabhat Dairy 
532934,PPAP,PPAP Automotive 
539302,POWERMECH,Power Mech Projects 
532898,POWERGRID,POWER GRID CORPORATION OF INDIA
532810,PFC,POWER FINANCE CORPORATION
532933,PORWAL,PORWAL AUTO COMPONENTS
531870,POPULARES,POPULAR ESTATE MANAGEMENT
519359,POONADAL,POONA DAL OIL INDUSTRIES
540727,POOJA,Poojawestern Metaliks 
532011,POOJAENT,POOJA ENTERTAINMENT AND FILMS
532460,PONNIERODE,PONNI SUGARS ERODE
532626,PONDYOXIDE,PONDY OXIDES CHEMICALS
512481,POLYTEX,POLYTEX INDIA
539354,POLYSPIN,Polyspin Exports 
524051,POLYPLEX,POLYPLEX CORPORATION
526043,POLYCHMP,POLYMECHPLAST MACHINES
537573,POLYMAC,Polymac Thermoformers 
531454,POLYLINK,POLYLINK POLYMERS INDIA
531397,POLYCON,POLYCON INTERNATIONAL
506605,POLYCHEM,POLYCHEM
542652,POLYCAB,Polycab India 
531768,POLYMED,POLY MEDICURE
507645,POLSON,POLSON
540717,PQIF,Polo Queen Industrial and Fintech 
526687,POLOHOT,POLO HOTELS
532486,POKARNA,POKARNA
524570,PODARPIGQ,PODDAR PIGMENTS
523628,PODDAR,Poddar Housing and Development 
539195,POEL,POCL Enterprises 
539150,PNCINFRA,PNC Infratech 
540173,PNBHOUSING,PNB Housing Finance 
532366,PNBGILTS,PNB GILTS
513403,PMTELELIN,PMTELELINNKS
534060,PMCFIN,PMC Fincorp 
523648,PLASTIBLEN,PLASTIBLENDS INDIA
523105,ZPPOLYSA,PLANTER POLYSACKS
500333,PIXTRANS,PIX TRANSMISSIONS
513519,PITTIENG,Pitti Engineering 
530683,PITHP,PITHAMPUR POLY PRODUCTS
500302,PEL,PIRAMAL ENTERPRISES
507864,PIONRINV,PIONEER INVESTCORP
514300,PIONEEREMB,PIONEER EMBROIDERIES
531879,PIONDIST,PIONEER DISTILLERIES
519439,PIONAGR,PIONEER AGRO EXTRACTS
539883,PILANIINVS,Pilani Investment and Industries Corporation 
500327,PILITA,Pil Italica Lifestyle 
500331,PIDILITIND,PIDILITE INDUSTRIES
532355,PICTUREHS,PICTUREHOUSE MEDIA
507498,PICCASUG,PICCADILY SUGAR ALLIED INDUSTRIES
530305,PICCADIL,PICCADILY AGRO INDUSTRIES
523642,PIIND,PI Industries 
524808,PHYTO,PHYTO CHEM INDIA
526588,PHOTOQUP,PHOTOQUIP INDIA
509084,PHOTON,PHOTON CAPITAL ADVISORS
537839,PHOENIXTN,Phoenix Township 
526481,PHOENXINTL,PHOENIX INTERNATIONAL
506590,PHILIPCARB,PHILLIPS CARBON BLACK
524572,PHARMAID,PHARMAIDS PHARMACEUTICALS
523620,PHRMASI,PHAARMASIA
512026,PHTRADING,PH TRADING
500143,PHCAP,PH CAPITAL
531281,PGINDST,PG INDUSTRY
526747,PGFOILQ,PG FOILS
533581,PGEL,PG ELECTROPLAST
500680,PFIZER,PFIZER
532522,PETRONET,PETRONET LNG
517172,PERVASIVE,Pervasive Commodities 
533179,PERSISTENT,PERSISTENT SYSTEMS
504132,PERMAGN,PERMANENT MAGNETS
526435,PERFEPA,PERFECTPAC
521062,OCTAVE,PerfectOctave Media Projects 
501144,PEOPLIN,PEOPLES INVESTMENTS
524210,PNTKYOR,PENTOKEY ORGANY INDIA
513228,PENIND,PENNAR INDUSTRIES
503031,PENINLAND,PENINSULA LAND
531352,PEETISEC,PEETI SECURITIES
524136,PCCOSMA,PEE CEE COSMA SOPE
539273,PECOS,Pecos Hotels and Pubs 
523260,PEARLPOLY,PEARL POLYMERS
532808,PGIL,Pearl Global Industries 
538730,PDSMFL,PDS Multinational Fashions 
517119,PCS,PCS TECHNOLOGY
534809,PCJEWELLER,PC JEWELLER
514087,PBMPOLY,PBM POLYTEX
504335,PAZEL,Pazel International 
532742,PAUSHAKLTD,PAUSHAK
539113,PML,Paul Merchants 
514326,PATSPINLTD,PATSPIN INDIA
524031,PATIDAR,Patidar Buildcon 
517417,PATELSAI,PATELS AIRTEMP INDIA
526381,PATINTLOG,PATEL INTEGRATED LOGISTICS
531120,PATELENG,PATEL ENGINEERING
539401,PJL,Patdiam Jewellery 
503092,PASUSPG,PASUPATI SPG WVGMILLS
500456,PASUPTAC,PASUPATI ACRYLON
521080,PASARI,PASARI SPINNING MILLS
541347,PARVATI,Parvati Sweetners and Power 
526349,PARTIND,Parth Industries 
532780,PARSVNATH,PARSVNATH DEVELOPERS
511176,PARSHWANA,PARSHWANATH CORPORATION
542694,PARSHVA,Parshva Enterprises 
511702,PARSHINV,PARSHARTI INVESTMENT
506128,PARNAXLAB,PARNAX LAB
540467,PARMSILK,Parmeshwari Silk Mills 
540359,PARMAX,Parmax Pharma 
532911,PARLEIND,Parle Industries 
524628,PARKERAC,PARKER AGROCHEM EXPORTS
539481,PARIKSHA,Pariksha Fin Invest Lease 
507970,PARMCOSB,PARAMOUNT COSMETICS INDIA
530555,PARACABLES,PARAMOUNT COMMUNICATIONS
531364,PARAMONE,Paramone Concepts 
531255,PARAGONF,PARAGON FINANCE
539889,PARAGMILK,Parag Milk Foods 
533211,PARABDRUGS,Parabolic Drugs 
530291,PAOS,Paos Industries 
539143,PANTH,Panth Infinity 
539469,PANORAMA,Panorama Studios International 
531280,PANKAJPO,PANKAJ POLYMERS
506122,PANKAJPIYUS,Pankaj Piyush Trade Investment 
531726,PANCHSHEEL,PANCHSHEEL ORGANICS
513511,PANCHMAHQ,PANCHMAHAL STEEL
504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY
508941,PANCARBON,PANASONIC CARBON INDIA CO
524820,PANAMAPET,PANAMA PETROCHEM
538860,PANAFIC,Panafic Industrials 
538742,PANACHE,Panache Innovations 
531349,PANACEABIO,PANACEA BIOTEC
511525,PANINDIAC,PAN INDIA CORPORATION
517397,PANELEC,PAN ELECTRONICS INDIA
511597,PALSOFT,PALSOFT INFOSYSTEMS
532521,PALRED,Palred Technologies 
541444,PALMJEWELS,Palm Jewels 
539121,PALCO,Palco Metals 
540648,PALASHSEC,Palash Securities 
532900,PAISALO,Paisalo Digital 
532827,PAGEIND,PAGE INDUSTRIES
517230,PAEL,PAE
526905,PADMAIND,Padmanabh Industries 
532350,PADMALAYAT,PADMALAYA TELEFILMS
531395,PADAMCO,PADAM COTTON YARNS
523483,PACIFICI,PACIFIC INDUSTRIES
523862,PIFL,Pacheli Industrial Finance 
539291,OZONEWORLD,Ozone World 
530741,OVOBELE,OVOBEL FOODS
514330,OBRSESY,OVERSEAS SYNTHETICS
523151,OTCO,OTCO INTERNATIONAL
514460,OSWAYRN,OSWAL YARNS
531065,OSWALOR,OSWAL OVERSEAS
509099,OSWALEA,OSWAL LEASING
539290,BINDALAGRO,Oswal Greentech 
500317,OSWALAGRO,OSWAL AGRO MILLS
540198,OSIAJEE,Osiajee Texfab 
509782,OSEASPR,OSEASPRE CONSULTANTS
530173,OSCARGLO,OSCAR GLOBAL
539287,ORTINLAABS,Ortin Laboratories 
539015,ORTEL,Ortel Communications 
531626,OROSMITHS,OROSIL SMITHS INDIA
590086,ORISSAMINE,ORISSA MINERALS DEVELOPMENT COMPANY
541206,OBCL,Orissa Bengal Carrier 
531859,ORVENPR,ORIENTAL VENEER PRODUCTS
532817,ORIENTALTL,ORIENTAL TRIMEX
500314,ORIENTHOT,ORIENTAL HOTELS
506579,ORIENTCQ,ORIENTAL CARBON CHEMICALS
500078,OAL,Oriental Aromatics 
531512,ORIENTTR,ORIENT TRADELINK
534076,ORIENTREF,ORIENT REFRACTORIES
526325,ORIENTLTD,ORIENT PRESS
502420,ORIENTPPR,ORIENT PAPER INDUSTRIES
533263,GREENPOWER,ORIENT GREEN POWER COMPANY
541301,ORIENTELEC,Orient Electric 
535754,ORIENTCEM,Orient Cement 
507690,ORIBEVER,ORIENT BEVERAGES
530365,ORIENTBELL,ORIENT BELL 
504879,ORIENTABRA,ORIENT ABRASIVES
513121,ORICON,ORICON ENTERPRISES
531157,ORGCOAT,ORGANIC COATINGS
524372,ORCHIDPHAR,Orchid Pharma 
512626,ORBTEXP,ORBIT EXPORTS
532466,OFSS,ORACLE FINANCIAL SERVICES SOFTWARE
539598,ORACLECR,Oracle Credit 
532391,OPTOCIRCUI,OPTO CIRCUITS INDIA
531254,OPTIFIN,Optimus Finance 
530135,OPTIEMUS,Optiemus Infracom 
517536,ONWARDTEC,ONWARD TECHNOLOGIES
540386,ONTIC,Ontic Finserve 
532944,ONMOBILE,OnMobile Global
530805,OIVL,Onesource Ideas Venture 
533632,ONELIFECAP,ONELIFE CAPITAL ADVISORS
532340,OMNIAX,OMNI AXS SOFTWARE
531496,OMKAR,OMKAR OVERSEAS
532880,OMAXE,OMAXE
520021,OMAXAUTO,OMAX AUTOS
538537,OMANSH,Omansh Enterprises 
531092,OMMETALS,OM METALS INFRAPROJECTS
507609,OLYOI,OLYMPIC OIL INDUSTRIES
534190,OLPCL,OLYMPIC CARDS
521105,OLYMPTX,OLYMPIA INDUSTRIES
532439,OLECTRA,Olectra Greentech 
526415,OKPLA,OK PLAY INDIA
533106,OIL,OIL INDIA
500312,ONGC,Oil and Natural Gas Corporation 
530175,ODYSSEY,ODYSSEY TECHNOLOGIES
531996,ODYCORP,ODYSSEY CORPORATION
540416,OCTAWARE,Octaware Technologies 
542938,OCTAVIUSPL,Octavius Plantations 
538894,OCTAL,Octal Credit Capital 
533008,OISL,OCL IRON AND STEEL
540405,OCEANIC,Oceanic Foods 
538019,OBIL,Oceanaa Biotek Industries 
535657,OONE,OBJECTONE INFORMATION SYSTEMS
533273,OBEROIRLTY,OBEROI REALTY
512489,OASISEC,OASIS SECURITIES
539116,OPCHAINS,O P Chains 
504378,NYSSACORP,Nyssa Corporation 
500189,NXTDIGITAL,Nxtdigital 
531819,NUWAY,NUWAY ORGANIC NATURALS INDIA
530219,NUTRICIRCLE,Nutricircle 
524764,NUTRA,Nutraplus India 
531304,NUTECGLOB,NUTECH GLOBAL
531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS
532555,NTPC,NTPC
526723,NTCIND,NTC INDUSTRIES
530367,NRBBEARING,NRB BEARINGS
516082,NRAGRINDQ,NRAGARWAL INDUSTRIES
530127,NPRFIN,NPR FINANCE
542771,NOVATEOR,Novateor Research Laboratories 
500672,NOVARTIND,NOVARTIS INDIA
530733,NOVAPUB,Nova Publications India 
513566,NOVIS,NOVA IRON STEEL
531465,NOUVEAU,NOUVEAU GLOBAL VENTURES
539110,NORTHLINK,Northlink Fiscal and Capital Services 
542628,NSL,Northern Spirits 
508924,NORTHPR,NORTHERN PROJECTS
534615,NECCLTD,NORTH EASTERN CARRYING CORPORATION
524414,NORRIS,NORRIS MEDICINES
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY
500730,NOCIL,NOCIL
522289,NMSRESRC,NMS Resources Global 
526371,NMDC,NMDC
513683,NLCINDIA,NLC India 
519494,NKIND,NKINDUSTRIES
538772,NIYOGIN,Niyogin Fintech 
512245,ZNIVITRD,NIVI TRADING
542206,NIVAKA,Nivaka Fashions 
506532,NITTAGELA,NITTA GELATIN INDIA
532698,NITINSPIN,NITIN SPINNERS
532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES
508875,NITINCAST,Nitin Castings 
532722,NITCO,NITCO
500307,NIRLON,NIRLON
512425,NIRAVCOM,NIRAV COMMERCIALS
532986,NIRAJ,NIRAJ CEMENT STRUCTURALS
540767,NAMINDIA,Nippon Life India Asset Management 
541984,NIOSAG,NIPPON INDIA MUTUAL FUND INDIA OPPT FD SR A RG GWTH31JN22
541985,NIOSAD,NIPPON INDIA MUTUAL FUND INDIA OPPT FD SR A RG DVP31JN22
541986,NIOSADG,NIPPON INDIA MUTUAL FUND INDIA OPPT FD SR A DR GWTH31JN22
541987,NIOSADD,NIPPON INDIA MUTUAL FUND INDIA OPPT FD SR A DR DVP31JN22
540897,NCBFIVDG,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SRD RG GWTH 18JN21
540899,NCBFIVDD,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SRD RG DVP 18JN21
540898,NCBFIVDDG,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SRD DR GWTH 18JN21
540896,NCBFIVDDD,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SRD DR DVP 18JN21
540826,NCBFIVCG,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SR C RG GWTH 20MR21
540828,NCBFIVCD,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SR C RG DVP 20MR21
540827,NCBFIVBCG,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SR C DR GWTH 20MR21
540825,NCBFIVBCD,NIPPON INDIA MUTUAL FUND CAPITAL BUILDER FD IV SR C DR DVP 20MR21
590109,SHARIABEES,NIPPON INDIA ETF SHARIAH BEES
542747,NETFSNX150,NIPPON INDIA ETF SENSEX NEXT 50
538683,NETFSENSEX,NIPPON INDIA ETF SENSEX
590108,PSUBNKBEES,NIPPON INDIA ETF PSU BANK BEES
590103,NIFTYBEES,NIPPON INDIA ETF NIFTY BEES
537483,NETFNIF100,NIPPON INDIA ETF NIFTY 100
590104,JUNIORBEES,NIPPON INDIA ETF JUNIOR BEES
590106,BANKBEES,NIPPON INDIA ETF BANK BEES
543154,08QPR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 QUARTERLY DIVIDEND PLANIssue Price 001
543152,08QPD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 QUARTERLY DIVIDEND PLANIssue Price 001
543146,08MPR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 MONTHLY DIVIDEND PLANIssue Price 001
543144,08MPD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 MONTHLY DIVIDEND PLANIssue Price 001
543150,08GPG,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 GROWTH PLANIssue Price 001
543169,08DPR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIVIDEND PLANIssue Price 001
543156,08DPD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIVIDEND PLANIssue Price 001
543168,08AQR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT QUARTERLY DIVIDEND PLANIssue Price 001
543155,08AQD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT QUARTERLY DIVIDEND PLANIssue Price 001
543148,08AMR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT MONTHLY DIVIDEND PLANIssue Price 001
543147,08AMD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT MONTHLY DIVIDEND PLANIssue Price 001
543153,08AGG,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT GROWTH PLANIssue Price 001
543170,08ADD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT DIVIDEND PLANIssue Price 001
543145,08ADR,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT DIVIDEND PLANIssue Price 001
543151,08ABB,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 DIRECT BONUS PLANIssue Price 001
543149,08BPB,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 2 BONUS PLANIssue Price 001
542807,NIESSPO,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT
542809,NIESSPP,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 QUARTERLY DIVIDEND PLAN REINVESTMENT
542848,NIESSPM,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 MONTHLY DIVIDEND PLANDIVIDEND PAYOUT
542849,NIESSPN,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 MONTHLY DIVIDEND PLAN REINVESTMENT
542847,NIESSPL,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 GROWTH PLAN GROWTH
542804,NIESSPJ,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIVIDEND PLANDIVIDEND PAYOUT
542842,NIESSPK,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIVIDEND PLAN REINVESTMENT
542805,NIESSPI,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT
542840,NIESSPH,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT
542811,NIESSPG,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT
542838,NIESSPF,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT
542837,NIESSPE,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT GROWTH PLAN GROWTH
542836,NIESSPD,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT DIVIDEND PLAN REINVESTMENT
542808,NIESSPC,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT DIVIDEND PLAN DIVIDEND PAYOUT
542806,NIESSPB,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 DIRECT BONUS PLAN BONUS
542810,NIESSPA,NIPPON INDIA EQUITY SAVINGS FUND SEGREGATED PORTFOLIO 1 BONUS PLANBONUS
543178,11QPR,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT
543177,11QPD,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT
543176,11MPR,NIPPON INDIA EQUITY HYBRID FUND SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT
